211	10000.80977
211.2	10000.80961
211.4	10000.80945
211.6	10000.80929
211.8	10000.80913
212	10000.80896
212.2	10000.8088
212.4	10000.80864
212.6	10000.80848
212.8	10000.80832
213	10000.80816
213.2	10000.80799
213.4	10000.80783
213.6	10000.80767
213.8	10000.80751
214	10000.80735
214.2	10000.80719
214.4	10000.80703
214.6	10000.80686
214.8	10000.8067
215	10000.80654
215.2	10000.80638
215.4	10000.80622
215.6	10000.80606
215.8	10000.8059
216	10000.80574
216.2	10000.80557
216.4	10000.80541
216.6	10000.80525
216.8	10000.80509
217	10000.80493
217.2	10000.80477
217.4	10000.80461
217.6	10000.80445
217.8	10000.80429
218	10000.80413
218.2	10000.80396
218.4	10000.8038
218.6	10000.80364
218.8	10000.80348
219	10000.80332
219.2	10000.80316
219.4	10000.803
219.6	10000.80284
219.8	10000.80268
220	10000.80252
220.2	10000.80236
220.4	10000.8022
220.6	10000.80204
220.8	10000.80188
221	10000.80172
221.2	10000.80156
221.4	10000.8014
221.6	10000.80124
221.8	10000.80108
222	10000.80092
222.2	10000.80076
222.4	10000.8006
222.6	10000.80043
222.8	10000.80027
223	10000.80011
223.2	10000.79995
223.4	10000.79979
223.6	10000.79963
223.8	10000.79948
224	10000.79932
224.2	10000.79916
224.4	10000.799
224.6	10000.79884
224.8	10000.79868
225	10000.79852
225.2	10000.79836
225.4	10000.7982
225.6	10000.79804
225.8	10000.79788
226	10000.79772
226.2	10000.79756
226.4	10000.7974
226.6	10000.79724
226.8	10000.79708
227	10000.79692
227.2	10000.79676
227.4	10000.7966
227.6	10000.79644
227.8	10000.79628
228	10000.79612
228.2	10000.79597
228.4	10000.79581
228.6	10000.79565
228.8	10000.79549
229	10000.79533
229.2	10000.79517
229.4	10000.79501
229.6	10000.79485
229.8	10000.79469
230	10000.79453
230.2	10000.79437
230.4	10000.79422
230.6	10000.79406
230.8	10000.7939
231	10000.79374
231.2	10000.79358
231.4	10000.79342
231.6	10000.79326
231.8	10000.7931
232	10000.79295
232.2	10000.79279
232.4	10000.79263
232.6	10000.79247
232.8	10000.79231
233	10000.79215
233.2	10000.792
233.4	10000.79184
233.6	10000.79168
233.8	10000.79152
234	10000.79136
234.2	10000.7912
234.4	10000.79105
234.6	10000.79089
234.8	10000.79073
235	10000.79057
235.2	10000.79041
235.4	10000.79025
235.6	10000.7901
235.8	10000.78994
236	10000.78978
236.2	10000.78962
236.4	10000.78946
236.6	10000.78931
236.8	10000.78915
237	10000.78899
237.2	10000.78883
237.4	10000.78868
237.6	10000.78852
237.8	10000.78836
238	10000.7882
238.2	10000.78805
238.4	10000.78789
238.6	10000.78773
238.8	10000.78757
239	10000.78741
239.2	10000.78726
239.4	10000.7871
239.6	10000.78694
239.8	10000.78679
240	10000.78663
240.2	10000.78647
240.4	10000.78631
240.6	10000.78616
240.8	10000.786
241	10000.78584
241.2	10000.78568
241.4	10000.78553
241.6	10000.78537
241.8	10000.78521
242	10000.78506
242.2	10000.7849
242.4	10000.78474
242.6	10000.78459
242.8	10000.78443
243	10000.78427
243.2	10000.78411
243.4	10000.78396
243.6	10000.7838
243.8	10000.78364
244	10000.78349
244.2	10000.78333
244.4	10000.78317
244.6	10000.78302
244.8	10000.78286
245	10000.7827
245.2	10000.78255
245.4	10000.78239
245.6	10000.78224
245.8	10000.78208
246	10000.78192
246.2	10000.78177
246.4	10000.78161
246.6	10000.78145
246.8	10000.7813
247	10000.78114
247.2	10000.78098
247.4	10000.78083
247.6	10000.78067
247.8	10000.78052
248	10000.78036
248.2	10000.7802
248.4	10000.78005
248.6	10000.77989
248.8	10000.77974
249	10000.77958
249.2	10000.77942
249.4	10000.77927
249.6	10000.77911
249.8	10000.77896
250	10000.7788
250.2	10000.77865
250.4	10000.77849
250.6	10000.77833
250.8	10000.77818
251	10000.77802
251.2	10000.77787
251.4	10000.77771
251.6	10000.77756
251.8	10000.7774
252	10000.77724
252.2	10000.77709
252.4	10000.77693
252.6	10000.77678
252.8	10000.77662
253	10000.77647
253.2	10000.77631
253.4	10000.77616
253.6	10000.776
253.8	10000.77585
254	10000.77569
254.2	10000.77554
254.4	10000.77538
254.6	10000.77523
254.8	10000.77507
255	10000.77492
255.2	10000.77476
255.4	10000.77461
255.6	10000.77445
255.8	10000.7743
256	10000.77414
256.2	10000.77399
256.4	10000.77383
256.6	10000.77368
256.8	10000.77352
257	10000.77337
257.2	10000.77321
257.4	10000.77306
257.6	10000.7729
257.8	10000.77275
258	10000.7726
258.2	10000.77244
258.4	10000.77229
258.6	10000.77213
258.8	10000.77198
259	10000.77182
259.2	10000.77167
259.4	10000.77151
259.6	10000.77136
259.8	10000.77121
260	10000.77105
260.2	10000.7709
260.4	10000.77074
260.6	10000.77059
260.8	10000.77043
261	10000.77028
261.2	10000.77013
261.4	10000.76997
261.6	10000.76982
261.8	10000.76966
262	10000.76951
262.2	10000.76936
262.4	10000.7692
262.6	10000.76905
262.8	10000.7689
263	10000.76874
263.2	10000.76859
263.4	10000.76843
263.6	10000.76828
263.8	10000.76813
264	10000.76797
264.2	10000.76782
264.4	10000.76767
264.6	10000.76751
264.8	10000.76736
265	10000.76721
265.2	10000.76705
265.4	10000.7669
265.6	10000.76675
265.8	10000.76659
266	10000.76644
266.2	10000.76629
266.4	10000.76613
266.6	10000.76598
266.8	10000.76583
267	10000.76567
267.2	10000.76552
267.4	10000.76537
267.6	10000.76521
267.8	10000.76506
268	10000.76491
268.2	10000.76475
268.4	10000.7646
268.6	10000.76445
268.8	10000.7643
269	10000.76414
269.2	10000.76399
269.4	10000.76384
269.6	10000.76368
269.8	10000.76353
270	10000.76338
270.2	10000.76323
270.4	10000.76307
270.6	10000.76292
270.8	10000.76277
271	10000.76262
271.2	10000.76246
271.4	10000.76231
271.6	10000.76216
271.8	10000.76201
272	10000.76185
272.2	10000.7617
272.4	10000.76155
272.6	10000.7614
272.8	10000.76125
273	10000.76109
273.2	10000.76094
273.4	10000.76079
273.6	10000.76064
273.8	10000.76048
274	10000.76033
274.2	10000.76018
274.4	10000.76003
274.6	10000.75988
274.8	10000.75972
275	10000.75957
275.2	10000.75942
275.4	10000.75927
275.6	10000.75912
275.8	10000.75896
276	10000.75881
